Data_No,Differential_pressure,Flow_rate,Time,Dust_feed,Dust
24,0,59.897244614019,18.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0,59.8288392171182,18.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0.1808449,60.1981617857869,18.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0.2712674,59.4732014264183,18.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0.2712674,59.3364276185032,18.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.074363,59.9109108990446,18.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,4.701968,60.0887390408661,18.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,2.079716,59.7741370911294,18.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0.8138021,59.8698750580814,18.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0,59.5963089493079,19,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0,60.1708107227925,19.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0.1808449,59.9245956770134,19.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0.1808449,60.1024053258917,19.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0.1808449,60.1297748818293,19.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0.8138021,59.5279220453503,19.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0.8138021,59.5005709823559,19.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,2.079716,59.8151729320926,19.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,2.079716,60.1571259448237,19.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,2.079716,60.0203521369086,19.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,2.079716,60.1844770078181,20,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,2.170139,60.4307105465404,20.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,2.079716,59.5826426642823,20.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,2.079716,59.7604523131606,20.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,2.079716,60.047703199903,20.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0.8138021,59.7741370911294,20.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,1.989294,60.1708107227925,20.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,2.079716,60.3212693086765,20.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0.9042245,59.1996353176448,20.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0.9042245,59.7741370911294,20.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0,59.746786028135,21,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0,59.9382804549822,21.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0,59.3090580625656,21.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0,59.7604523131606,21.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0,59.6647143462087,21.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0,59.8562087730558,21.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0,60.2118465637557,21.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0,59.897244614019,21.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0,60.7453124962772,21.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0.1808449,60.6769070993764,21.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0.1808449,59.842523995087,22,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0.1808449,59.4868862043871,22.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,0.8138021,59.4184993004295,22.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,2.079716,60.1844770078181,22.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,2.079716,59.3637786814975,22.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,2.079716,59.5142372673815,22.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,2.079716,59.842523995087,22.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,2.079716,59.7741370911294,22.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,2.079716,60.0203521369086,22.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,2.079716,59.3500939035288,22.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.345631,59.897244614019,23,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.888165,59.4048145224607,23.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.978588,59.7741370911294,23.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.978588,60.0340184219342,23.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.244502,60.1571259448237,23.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.978588,60.1844770078181,23.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.978588,59.6920654092031,23.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.888165,59.4321840783983,23.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.888165,59.5005709823559,23.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.15408,59.7194164721974,23.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.334925,59.746786028135,24,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.244502,60.1297748818293,24.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.15408,59.9245956770134,24.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.15408,59.9793162959454,24.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.15408,59.8698750580814,24.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.15408,59.5005709823559,24.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.255208,60.1024053258917,24.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.345631,59.7741370911294,24.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,2.079716,59.8698750580814,24.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,2.079716,59.3227428405344,24.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,2.079716,59.5416068233191,25,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,2.079716,59.4868862043871,25.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.255208,59.7057501871719,25.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,2.079716,60.499097450498,25.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,2.983941,59.897244614019,25.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.526476,60.3486203716709,25.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.978588,59.8151729320926,25.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.978588,60.2528824047189,25.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.978588,59.2133200956136,25.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.888165,59.8288392171182,25.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.888165,58.7547847109416,26,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.888165,59.6920654092031,26.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.888165,59.051086054052,26.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.888165,59.4458503634239,26.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.978588,59.2680407145456,26.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.978588,59.090212572724,26.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.15408,59.3911482374351,26.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.15408,59.6920654092031,26.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.15408,59.2133200956136,26.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.15408,59.6099937272767,26.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.15408,59.7057501871719,27,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.244502,59.6920654092031,27.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.15408,59.8288392171182,27.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.244502,59.992982580971,27.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.87746,59.5689578863135,27.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,7.052951,59.4458503634239,27.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.787037,59.9519467400078,27.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.787037,59.6099937272767,27.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.87746,60.6632408143508,27.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.87746,60.3349540866453,27.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.244502,59.7057501871719,28,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.87746,60.1434411668549,28.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.15408,59.992982580971,28.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.15408,60.4580431165916,28.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,4.701968,59.6373447902711,28.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.888165,59.9245956770134,28.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.15408,59.6510295682399,28.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.244502,60.0750542628973,28.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,4.4307,60.1571259448237,28.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.15408,59.6373447902711,28.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.15408,59.0401069847064,29,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.888165,59.7604523131606,29.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.15408,59.9656315179766,29.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.244502,59.5689578863135,29.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.244502,59.5279220453503,29.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.978588,60.4717278945604,29.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.15408,59.9109108990446,29.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.15408,59.9382804549822,29.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.15408,60.5811506394812,29.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.15408,59.7741370911294,29.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.15408,59.8151729320926,30,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.87746,59.8014881541238,30.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.87746,59.9793162959454,30.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,7.143374,60.0066673589398,30.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,7.052951,59.4184993004295,30.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,7.052951,60.0613879778718,30.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,7.052951,60.3212693086765,30.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,8.318866,59.9656315179766,30.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,8.409288,60.0066673589398,30.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,6.691262,59.5279220453503,30.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,3.978588,59.4458503634239,31,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.244502,59.8698750580814,31.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,7.957176,60.4033409906028,31.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,8.318866,60.1844770078181,31.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,8.318866,60.2528824047189,31.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,7.052951,60.1571259448237,31.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,8.318866,59.9382804549822,31.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,8.409288,59.1585994766816,31.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,8.409288,59.746786028135,31.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,7.143374,60.1844770078181,31.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,7.052951,59.1859690326192,32,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,7.052951,59.5963089493079,32.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,7.052951,59.6510295682399,32.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,7.052951,60.0203521369086,32.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,7.143374,60.4307105465404,32.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.87746,59.4868862043871,32.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.87746,59.7057501871719,32.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,5.87746,59.1996353176448,32.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,7.052951,60.1844770078181,32.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,8.318866,60.3212693086765,32.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,8.951823,59.4732014264183,33,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,10.21774,58.7657637802873,33.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,9.042245,58.9413547069164,33.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,8.499711,59.4458503634239,33.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,8.318866,59.746786028135,33.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,8.318866,58.9193965682252,33.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,7.052951,59.090212572724,33.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,7.052951,58.7547847109416,33.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,7.595486,58.9523189396819,33.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,8.318866,58.9523189396819,33.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,8.409288,59.4458503634239,34,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,8.409288,59.3364276185032,34.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,9.042245,59.4868862043871,34.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,9.042245,59.2680407145456,34.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,10.21774,58.9742770783731,34.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,10.21774,59.6373447902711,34.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,10.21774,59.4048145224607,34.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,10.94112,59.8151729320926,34.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,10.94112,59.3637786814975,34.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,10.94112,59.3227428405344,34.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,10.30816,59.6099937272767,35,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,10.30816,59.5416068233191,35.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,7.052951,59.6510295682399,35.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,7.052951,59.3500939035288,35.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,8.409288,59.051086054052,35.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,8.951823,59.2543559365768,35.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,9.042245,58.9962203804842,35.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,9.132668,59.1312484136872,35.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,10.30816,59.0628615097296,35.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,10.94112,59.4868862043871,35.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,10.57943,59.897244614019,36,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,10.85069,59.240671158608,36.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,10.85069,59.6373447902711,36.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,10.94112,58.875509964003,36.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,10.85069,58.6999190373738,36.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,10.94112,58.9632980090275,36.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,10.85069,59.6099937272767,36.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,10.94112,59.4732014264183,36.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,10.21774,59.4732014264183,36.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,10.94112,59.9656315179766,36.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,10.94112,59.9793162959454,37,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,12.20703,59.7057501871719,37.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,12.20703,59.3911482374351,37.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,12.20703,59.0291427519409,37.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,13.38252,59.0765277947552,37.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,10.94112,59.5416068233191,37.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,12.11661,59.090212572724,37.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,13.38252,59.0765277947552,37.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,13.38252,59.6647143462087,37.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,12.20703,58.9852413111386,37.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,12.20703,58.8425875925463,38,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,12.74957,58.9523189396819,38.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,13.38252,59.3774634594664,38.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,13.38252,59.090212572724,38.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,12.20703,59.4184993004295,38.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,12.11661,58.6340742944604,38.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,12.20703,58.8096652210896,38.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,13.38252,58.6779757352628,38.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,13.38252,59.2270048735824,38.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,14.01548,59.0401069847064,38.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,15.37182,58.7438204781762,39,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,15.37182,58.8096652210896,39.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,15.28139,59.5552731083447,39.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,16.00477,58.4036176942635,39.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,16.00477,58.8974532661141,39.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,16.00477,58.9742770783731,39.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,17.27069,59.1312484136872,39.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,17.27069,58.9742770783731,39.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,17.27069,59.6099937272767,39.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,17.27069,59.2680407145456,39.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,16.00477,59.3500939035288,40,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,16.00477,59.3911482374351,40.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,16.00477,59.1996353176448,40.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,15.37182,58.8096652210896,40.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,15.37182,58.9413547069164,40.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,14.19633,59.1859690326192,40.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,14.01548,59.1312484136872,40.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,14.19633,59.3500939035288,40.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,16.00477,58.4145967636091,40.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,14.28675,58.6450533638061,40.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,15.64308,59.0628615097296,41,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,17.18027,59.1175636357184,41.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,17.27069,59.4868862043871,41.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,17.27069,59.144933191656,41.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,17.18027,59.0181636825953,41.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,19.07914,59.5963089493079,41.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,18.5366,59.4732014264183,41.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,19.16956,59.3364276185032,41.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,20.34505,58.7438204781762,41.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,19.16956,59.29539177754,41.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,20.34505,59.3090580625656,42,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,20.43547,59.6783806312343,42.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,21.06843,60.3759899276085,42.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,22.24392,59.746786028135,42.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,20.34505,58.6121309923494,42.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,20.43547,58.4584982044115,42.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,19.07914,59.0291427519409,42.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,18.5366,58.6889548046084,42.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,18.5366,59.0291427519409,42.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,19.16956,59.1859690326192,42.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,20.25463,59.5416068233191,43,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,21.3397,58.9523189396819,43.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,22.24392,59.5279220453503,43.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,22.33435,59.0291427519409,43.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,23.41941,59.0181636825953,43.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,22.87688,59.3500939035288,43.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,22.42477,59.8698750580814,43.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,24.1428,59.0291427519409,43.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,25.40871,59.0071846132497,43.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,23.96195,59.5005709823559,43.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,25.49913,60.0750542628973,44,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,25.40871,59.2133200956136,44.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,27.30758,59.1038973506928,44.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,25.40871,59.0291427519409,44.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,25.40871,59.3500939035288,44.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,25.40871,59.0291427519409,44.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,25.40871,58.9742770783731,44.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,25.40871,58.9962203804842,44.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,25.40871,58.9632980090275,44.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,26.04167,59.2543559365768,44.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,25.40871,59.144933191656,45,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,26.04167,60.0750542628973,45.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,25.67998,59.0291427519409,45.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,25.40871,59.2270048735824,45.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,25.40871,59.1996353176448,45.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,24.1428,59.6647143462087,45.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,24.1428,59.897244614019,45.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,24.41406,59.144933191656,45.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,25.40871,59.6783806312343,45.8,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,25.40871,59.2680407145456,45.9,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,25.40871,59.4048145224607,46,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,22.24392,58.7877070823983,46.1,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,22.24392,59.2133200956136,46.2,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,23.50984,59.3227428405344,46.3,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,24.1428,59.4048145224607,46.4,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,24.05237,59.5552731083447,46.5,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,25.40871,59.051086054052,46.6,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
24,25.40871,59.2270048735824,46.7,118.214471599142,"ISO 12103-1, A3 Medium Test Dust"
