index,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,comment_box,verify_relationship,verify_relationship:confidence,orig__golden,chemical_id,chemical_name,disease_id,disease_name,form_sentence,original_job_id,pmid,relation_pair_id,sentence_id,uniq_id,verify_relationship_gold,verify_relationship_gold_reason
3725,770959100,False,finalized,5,8/14/15 21:32,"



",yes_direct,1.0,,D004967,"<span class=""chemical"">estrogen</span>",D020521,"<span class=""disease"">stroke</span>","After EPHT recruited in 1999-2001 the Women's Health Initiative (WHI) in the USA decided to stop the <span class=""chemical"">estrogen</span>-progestin trial after a mean of 5.2 years in July 2002 because of increased risk of breast cancer and later in 2004 the <span class=""chemical"">estrogen</span>-only trial because HT increased the risk of <span class=""disease"">stroke</span>, decreased the risk of hip fracture, and did not affect coronary heart disease incidence.",,18673555,18673555_D004967_D020521,18673555_5,bcv_sentence_task_befree_3172,,
3726,770959101,False,finalized,5,8/15/15 1:26,"



",no_relation,1.0,,D004967,"<span class=""chemical"">estrogen</span>",D006620,"<span class=""disease"">hip fracture</span>","After EPHT recruited in 1999-2001 the Women's Health Initiative (WHI) in the USA decided to stop the <span class=""chemical"">estrogen</span>-progestin trial after a mean of 5.2 years in July 2002 because of increased risk of breast cancer and later in 2004 the <span class=""chemical"">estrogen</span>-only trial because HT increased the risk of stroke, decreased the risk of <span class=""disease"">hip fracture</span>, and did not affect coronary heart disease incidence.",,18673555,18673555_D004967_D006620,18673555_5,bcv_sentence_task_befree_3173,,
3727,770959102,False,finalized,5,8/14/15 22:20,"



",no_relation,1.0,,D013256,"<span class=""chemical"">steroids</span>",D029424,"<span class=""disease"">COPD</span>","In addition, high doses of <span class=""chemical"">steroids</span> have a minimal effect on the inexorable decline in lung function in <span class=""disease"">COPD</span> patients and only a small effect on reducing exacerbations.",,18682458,18682458_D013256_D029424,18682458_3,bcv_sentence_task_befree_3174,,
3728,770959103,False,finalized,5,8/15/15 0:15,"



",no_relation,1.0,,D002725,"<span class=""chemical"">chloroform</span>",D008223,"<span class=""disease"">glycoprotein of mouse lymphoma</span>","In the present work, extracts of 12 selected herbs were prepared with methanol, <span class=""chemical"">chloroform</span>, ethyl acetate and water, and the effects of these on the multidrug resistance (MDR) and P-<span class=""disease"">glycoprotein of mouse lymphoma</span> cells transfected with the human mdr1 gene and on a human lung alveolar epithelial cell line were investigated.",,18690658,18690658_D002725_D008223,18690658_2,bcv_sentence_task_befree_3175,,
3729,770959104,False,finalized,5,8/14/15 21:56,"



",no_relation,1.0,,D000432,"<span class=""chemical"">methanol</span>",D008223,"<span class=""disease"">glycoprotein of mouse lymphoma</span>","In the present work, extracts of 12 selected herbs were prepared with <span class=""chemical"">methanol</span>, chloroform, ethyl acetate and water, and the effects of these on the multidrug resistance (MDR) and P-<span class=""disease"">glycoprotein of mouse lymphoma</span> cells transfected with the human mdr1 gene and on a human lung alveolar epithelial cell line were investigated.",,18690658,18690658_D000432_D008223,18690658_2,bcv_sentence_task_befree_3176,,
3730,770959105,False,finalized,5,8/14/15 22:19,"



",no_relation,1.0,,C007650,"<span class=""chemical"">ethyl acetate</span>",D008223,"<span class=""disease"">glycoprotein of mouse lymphoma</span>","In the present work, extracts of 12 selected herbs were prepared with methanol, chloroform, <span class=""chemical"">ethyl acetate</span> and water, and the effects of these on the multidrug resistance (MDR) and P-<span class=""disease"">glycoprotein of mouse lymphoma</span> cells transfected with the human mdr1 gene and on a human lung alveolar epithelial cell line were investigated.",,18690658,18690658_C007650_D008223,18690658_2,bcv_sentence_task_befree_3177,,
3731,770959106,False,finalized,5,8/14/15 23:44,"



",no_relation,0.7889,,D002725,"<span class=""chemical"">chloroform</span>",D008175,"<span class=""disease"">lung cancer</span>","The possible chemopreventive effect of the <span class=""chemical"">chloroform</span> extracts was studied on the expression of cytomegalovirus (CMV) immediate-early (IE) antigen in human <span class=""disease"">lung cancer</span> cells (A549).",,18690658,18690658_D002725_D008175,18690658_4,bcv_sentence_task_befree_3178,,
3732,770959107,False,finalized,5,8/15/15 0:28,"



",no_relation,1.0,,D002725,"<span class=""chemical"">chloroform</span>",D008223,"<span class=""disease"">MDR mouse lymphoma</span>","Two of the <span class=""chemical"">chloroform</span> extracts enhanced the antiproliferative effect of doxorubicin on <span class=""disease"">MDR mouse lymphoma</span> cells.",,18690658,18690658_D002725_D008223,18690658_7,bcv_sentence_task_befree_3179,,
3733,770959108,False,finalized,5,8/14/15 21:48,"



",no_relation,1.0,,D004317,"<span class=""chemical"">doxorubicin</span>",D008223,"<span class=""disease"">MDR mouse lymphoma</span>","Two of the chloroform extracts enhanced the antiproliferative effect of <span class=""chemical"">doxorubicin</span> on <span class=""disease"">MDR mouse lymphoma</span> cells.",,18690658,18690658_D004317_D008223,18690658_7,bcv_sentence_task_befree_3180,,
3734,770959109,False,finalized,5,8/14/15 23:16,"


It's the mutation that causes the hyperthermia
",no_relation,0.6206,,D012433,"<span class=""chemical"">ryanodine</span>",D008305,"<span class=""disease"">malignant hyperthermia</span>","Novel <span class=""chemical"">ryanodine</span> receptor mutation that may cause <span class=""disease"">malignant hyperthermia</span>.",,18719443,18719443_D012433_D008305,18719443_0,bcv_sentence_task_befree_3181,,
3735,770959110,False,finalized,5,8/14/15 21:42,"



",yes_direct,0.7979,,D002118,"<span class=""chemical"">Ca</span>",D008305,"<span class=""disease"">Malignant hyperthermia/MH</span>","<span class=""disease"">Malignant hyperthermia</span> (<span class=""disease"">MH</span>) is a hypermetabolic condition caused by a genetic disposition leading to increased <span class=""chemical"">Ca</span> release from the sarcoplasmic reticulum after exposure to triggering agents.",,18719443,18719443_D002118_D008305,18719443_1,bcv_sentence_task_befree_3182,,
3736,770959111,False,finalized,5,8/15/15 1:24,"



",no_relation,1.0,,D012433,"<span class=""chemical"">ryanodine</span>",D008305,"<span class=""disease"">MH</span>","In the authors' ongoing evaluation of patients undergoing <span class=""disease"">MH</span> testing in Austria, they detected a family with a new variant of the <span class=""chemical"">ryanodine</span> receptor 1.",,18719443,18719443_D012433_D008305,18719443_2,bcv_sentence_task_befree_3183,,
3737,770959112,False,finalized,5,8/15/15 2:08,"



",no_relation,0.7965,,D011239,"<span class=""chemical"">prednisolone</span>",D011125,"<span class=""disease"">polyposis</span>","Thirty-two patients with nasal <span class=""disease"">polyposis</span> were randomized to unilateral endoscopic sinus surgery after pretreatment with oral <span class=""chemical"">prednisolone</span> for 10 days and nasal budesonide bilaterally for 1 month.",,18720067,18720067_D011239_D011125,18720067_3,bcv_sentence_task_befree_3184,,
3738,770959113,False,finalized,5,8/15/15 0:54,"



",no_relation,1.0,,D019819,"<span class=""chemical"">budesonide</span>",D011125,"<span class=""disease"">polyposis</span>","Thirty-two patients with nasal <span class=""disease"">polyposis</span> were randomized to unilateral endoscopic sinus surgery after pretreatment with oral prednisolone for 10 days and nasal <span class=""chemical"">budesonide</span> bilaterally for 1 month.",,18720067,18720067_D019819_D011125,18720067_3,bcv_sentence_task_befree_3185,,
3739,770959114,False,finalized,5,8/15/15 0:10,"



",no_relation,1.0,,D019344,"<span class=""chemical"">lactic acid/lactate</span>",D009336,"<span class=""disease"">necrosis</span>","Concentrations of tumor <span class=""disease"">necrosis</span> factor alpha, interleukin-6, vascular endothelial growth factor, <span class=""chemical"">lactic acid</span>, <span class=""chemical"">lactate</span> dehydrogenase, and HMGB-1 were measured in synovial fluid (SF) samples from patients with inflammatory arthropathy (rheumatoid arthritis and pseudogout) and patients with noninflammatory arthropathy (osteoarthritis).",,18759291,18759291_D019344_D009336,18759291_3,bcv_sentence_task_befree_3186,,
3740,770959115,False,finalized,5,8/14/15 23:42,"



",no_relation,1.0,,D019344,"<span class=""chemical"">lactic acid/lactate</span>",D007249,"<span class=""disease"">inflammatory arthropathy</span>","Concentrations of tumor necrosis factor alpha, interleukin-6, vascular endothelial growth factor, <span class=""chemical"">lactic acid</span>, <span class=""chemical"">lactate</span> dehydrogenase, and HMGB-1 were measured in synovial fluid (SF) samples from patients with <span class=""disease"">inflammatory arthropathy</span> (rheumatoid arthritis and pseudogout) and patients with noninflammatory arthropathy (osteoarthritis).",,18759291,18759291_D019344_D007249,18759291_3,bcv_sentence_task_befree_3187,,
3741,770959116,False,finalized,5,8/15/15 2:12,"



",no_relation,1.0,,D019344,"<span class=""chemical"">lactic acid/lactate</span>",D010003,"<span class=""disease"">osteoarthritis</span>","Concentrations of tumor necrosis factor alpha, interleukin-6, vascular endothelial growth factor, <span class=""chemical"">lactic acid</span>, <span class=""chemical"">lactate</span> dehydrogenase, and HMGB-1 were measured in synovial fluid (SF) samples from patients with inflammatory arthropathy (rheumatoid arthritis and pseudogout) and patients with noninflammatory arthropathy (<span class=""disease"">osteoarthritis</span>).",,18759291,18759291_D019344_D010003,18759291_3,bcv_sentence_task_befree_3188,,
3742,770959117,False,finalized,5,8/15/15 2:05,"



",no_relation,1.0,,D019344,"<span class=""chemical"">lactic acid/lactate</span>",D001172,"<span class=""disease"">rheumatoid arthritis</span>","Concentrations of tumor necrosis factor alpha, interleukin-6, vascular endothelial growth factor, <span class=""chemical"">lactic acid</span>, <span class=""chemical"">lactate</span> dehydrogenase, and HMGB-1 were measured in synovial fluid (SF) samples from patients with inflammatory arthropathy (<span class=""disease"">rheumatoid arthritis</span> and pseudogout) and patients with noninflammatory arthropathy (osteoarthritis).",,18759291,18759291_D019344_D001172,18759291_3,bcv_sentence_task_befree_3189,,
3743,770959118,False,finalized,5,8/15/15 0:16,"



",no_relation,1.0,,D019344,"<span class=""chemical"">lactic acid/lactate</span>",D001177,"<span class=""disease"">arthropathy</span>","Concentrations of tumor necrosis factor alpha, interleukin-6, vascular endothelial growth factor, <span class=""chemical"">lactic acid</span>, <span class=""chemical"">lactate</span> dehydrogenase, and HMGB-1 were measured in synovial fluid (SF) samples from patients with inflammatory arthropathy (rheumatoid arthritis and pseudogout) and patients with noninflammatory <span class=""disease"">arthropathy</span> (osteoarthritis).",,18759291,18759291_D019344_D001177,18759291_3,bcv_sentence_task_befree_3190,,
3744,770959119,False,finalized,5,8/14/15 22:17,"



",no_relation,1.0,,D019344,"<span class=""chemical"">lactic acid/lactate</span>",D002805,"<span class=""disease"">pseudogout</span>","Concentrations of tumor necrosis factor alpha, interleukin-6, vascular endothelial growth factor, <span class=""chemical"">lactic acid</span>, <span class=""chemical"">lactate</span> dehydrogenase, and HMGB-1 were measured in synovial fluid (SF) samples from patients with inflammatory arthropathy (rheumatoid arthritis and <span class=""disease"">pseudogout</span>) and patients with noninflammatory arthropathy (osteoarthritis).",,18759291,18759291_D019344_D002805,18759291_3,bcv_sentence_task_befree_3191,,
3745,770959120,False,finalized,5,8/14/15 23:13,"



",no_relation,0.4196,,D019344,"<span class=""chemical"">lactic acid</span>",D007249,"<span class=""disease"">inflammatory arthropathy</span>","In SF samples from patients with HMGB-1-associated <span class=""disease"">inflammatory arthropathy</span> (i.e., samples with HMGB-1 levels >2 SD above the mean level in samples from patients with noninflammatory arthropathy), concentrations of HMGB-1 were significantly correlated with those of <span class=""chemical"">lactic acid</span>, a marker of tissue hypoxia.",,18759291,18759291_D019344_D007249,18759291_6,bcv_sentence_task_befree_3192,,
3746,770959121,False,finalized,5,8/14/15 22:38,"



",no_relation,0.5947,,D019344,"<span class=""chemical"">lactic acid</span>",D001177,"<span class=""disease"">arthropathy</span>","In SF samples from patients with HMGB-1-associated inflammatory arthropathy (i.e., samples with HMGB-1 levels >2 SD above the mean level in samples from patients with noninflammatory <span class=""disease"">arthropathy</span>), concentrations of HMGB-1 were significantly correlated with those of <span class=""chemical"">lactic acid</span>, a marker of tissue hypoxia.",,18759291,18759291_D019344_D001177,18759291_6,bcv_sentence_task_befree_3193,,
3747,770959122,False,finalized,5,8/15/15 0:40,"



",no_relation,0.6084,,D019344,"<span class=""chemical"">lactic acid</span>",D000860,"<span class=""disease"">hypoxia</span>","In SF samples from patients with HMGB-1-associated inflammatory arthropathy (i.e., samples with HMGB-1 levels >2 SD above the mean level in samples from patients with noninflammatory arthropathy), concentrations of HMGB-1 were significantly correlated with those of <span class=""chemical"">lactic acid</span>, a marker of tissue <span class=""disease"">hypoxia</span>.",,18759291,18759291_D019344_D000860,18759291_6,bcv_sentence_task_befree_3194,,
3748,770959123,False,finalized,5,8/14/15 21:23,"



",no_relation,1.0,,D012965,"<span class=""chemical"">sodium chloride</span>",C562889,"<span class=""disease"">nephropathy</span>","Sodium bicarbonate vs <span class=""chemical"">sodium chloride</span> for the prevention of contrast medium-induced <span class=""disease"">nephropathy</span> in patients undergoing coronary angiography: a randomized trial.",,18768415,18768415_D012965_C562889,18768415_0,bcv_sentence_task_befree_3195,,
3749,770959124,False,finalized,5,8/14/15 21:37,"



",no_relation,0.8186,,D017693,"<span class=""chemical"">Sodium bicarbonate</span>",C562889,"<span class=""disease"">nephropathy</span>","<span class=""chemical"">Sodium bicarbonate</span> vs sodium chloride for the prevention of contrast medium-induced <span class=""disease"">nephropathy</span> in patients undergoing coronary angiography: a randomized trial.",,18768415,18768415_D017693_C562889,18768415_0,bcv_sentence_task_befree_3196,,
3750,770959125,False,finalized,5,8/14/15 21:12,"



",no_relation,1.0,,D017693,"<span class=""chemical"">Sodium bicarbonate</span>",D051437,"<span class=""disease"">renal failure</span>","<span class=""chemical"">Sodium bicarbonate</span> has been suggested as a possible strategy for prevention of contrast medium-induced nephropathy, a common cause of <span class=""disease"">renal failure</span> associated with prolonged hospitalization, increased health care costs, and substantial morbidity and mortality.",,18768415,18768415_D017693_D051437,18768415_1,bcv_sentence_task_befree_3197,,
3751,770959126,False,finalized,5,8/14/15 22:46,"



",no_relation,1.0,,D017693,"<span class=""chemical"">Sodium bicarbonate</span>",C562889,"<span class=""disease"">nephropathy</span>","<span class=""chemical"">Sodium bicarbonate</span> has been suggested as a possible strategy for prevention of contrast medium-induced <span class=""disease"">nephropathy</span>, a common cause of renal failure associated with prolonged hospitalization, increased health care costs, and substantial morbidity and mortality.",,18768415,18768415_D017693_C562889,18768415_1,bcv_sentence_task_befree_3198,,
3752,770959127,False,finalized,5,8/15/15 2:31,"



",no_relation,1.0,,D012965,"<span class=""chemical"">sodium chloride</span>",C562889,"<span class=""disease"">nephropathy</span>","To determine if sodium bicarbonate is superior to <span class=""chemical"">sodium chloride</span> for preventing contrast medium-induced <span class=""disease"">nephropathy</span> in patients with moderate to severe chronic kidney dysfunction who are undergoing coronary angiography.",,18768415,18768415_D012965_C562889,18768415_2,bcv_sentence_task_befree_3199,,
3753,770959128,False,finalized,5,8/15/15 2:17,"



",no_relation,1.0,,D017693,"<span class=""chemical"">sodium bicarbonate</span>",C562889,"<span class=""disease"">nephropathy</span>","To determine if <span class=""chemical"">sodium bicarbonate</span> is superior to sodium chloride for preventing contrast medium-induced <span class=""disease"">nephropathy</span> in patients with moderate to severe chronic kidney dysfunction who are undergoing coronary angiography.",,18768415,18768415_D017693_C562889,18768415_2,bcv_sentence_task_befree_3200,,
3754,770959129,False,finalized,5,8/15/15 0:01,"



",no_relation,1.0,,D017693,"<span class=""chemical"">sodium bicarbonate</span>",D007674,"<span class=""disease"">kidney dysfunction</span>","To determine if <span class=""chemical"">sodium bicarbonate</span> is superior to sodium chloride for preventing contrast medium-induced nephropathy in patients with moderate to severe chronic <span class=""disease"">kidney dysfunction</span> who are undergoing coronary angiography.",,18768415,18768415_D017693_D007674,18768415_2,bcv_sentence_task_befree_3201,,
3755,770959130,False,finalized,5,8/15/15 1:13,"



",no_relation,1.0,,D012965,"<span class=""chemical"">sodium chloride</span>",D007674,"<span class=""disease"">kidney dysfunction</span>","To determine if sodium bicarbonate is superior to <span class=""chemical"">sodium chloride</span> for preventing contrast medium-induced nephropathy in patients with moderate to severe chronic <span class=""disease"">kidney dysfunction</span> who are undergoing coronary angiography.",,18768415,18768415_D012965_D007674,18768415_2,bcv_sentence_task_befree_3202,,
3756,770959131,False,finalized,5,8/14/15 22:27,"



",no_relation,0.8042,,D012965,"<span class=""chemical"">sodium chloride</span>",D003643,"<span class=""disease"">death</span>","In patients randomized to receive sodium bicarbonate vs <span class=""chemical"">sodium chloride</span>, the rates of <span class=""disease"">death</span>, dialysis, myocardial infarction, and cerebrovascular events did not differ significantly at 30 days (1.7% vs 1.7%, 0.6% vs 1.1%, 0.6% vs 0%, and 0% vs 2.2%, respectively) or at 30 days to 6 months (0.6% vs 2.3%, 0.6% vs 1.1%, 0.6% vs 2.3%, and 0.6% vs 1.7%, respectively) (P > .10 for all).",,18768415,18768415_D012965_D003643,18768415_10,bcv_sentence_task_befree_3203,,
3757,770959132,False,finalized,5,8/15/15 1:03,"



",no_relation,0.7908,,D017693,"<span class=""chemical"">sodium bicarbonate</span>",D009203,"<span class=""disease"">myocardial infarction</span>","In patients randomized to receive <span class=""chemical"">sodium bicarbonate</span> vs sodium chloride, the rates of death, dialysis, <span class=""disease"">myocardial infarction</span>, and cerebrovascular events did not differ significantly at 30 days (1.7% vs 1.7%, 0.6% vs 1.1%, 0.6% vs 0%, and 0% vs 2.2%, respectively) or at 30 days to 6 months (0.6% vs 2.3%, 0.6% vs 1.1%, 0.6% vs 2.3%, and 0.6% vs 1.7%, respectively) (P > .10 for all).",,18768415,18768415_D017693_D009203,18768415_10,bcv_sentence_task_befree_3204,,
3758,770959133,False,finalized,5,8/15/15 2:02,"



",no_relation,1.0,,D012965,"<span class=""chemical"">sodium chloride</span>",D009203,"<span class=""disease"">myocardial infarction</span>","In patients randomized to receive sodium bicarbonate vs <span class=""chemical"">sodium chloride</span>, the rates of death, dialysis, <span class=""disease"">myocardial infarction</span>, and cerebrovascular events did not differ significantly at 30 days (1.7% vs 1.7%, 0.6% vs 1.1%, 0.6% vs 0%, and 0% vs 2.2%, respectively) or at 30 days to 6 months (0.6% vs 2.3%, 0.6% vs 1.1%, 0.6% vs 2.3%, and 0.6% vs 1.7%, respectively) (P > .10 for all).",,18768415,18768415_D012965_D009203,18768415_10,bcv_sentence_task_befree_3205,,
3759,770959134,False,finalized,5,8/15/15 1:54,"



",no_relation,1.0,,D017693,"<span class=""chemical"">sodium bicarbonate</span>",D003643,"<span class=""disease"">death</span>","In patients randomized to receive <span class=""chemical"">sodium bicarbonate</span> vs sodium chloride, the rates of <span class=""disease"">death</span>, dialysis, myocardial infarction, and cerebrovascular events did not differ significantly at 30 days (1.7% vs 1.7%, 0.6% vs 1.1%, 0.6% vs 0%, and 0% vs 2.2%, respectively) or at 30 days to 6 months (0.6% vs 2.3%, 0.6% vs 1.1%, 0.6% vs 2.3%, and 0.6% vs 1.7%, respectively) (P > .10 for all).",,18768415,18768415_D017693_D003643,18768415_10,bcv_sentence_task_befree_3206,,
3760,770959135,False,finalized,5,8/14/15 22:19,"



",no_relation,1.0,,D017693,"<span class=""chemical"">sodium bicarbonate</span>",D051436,"<span class=""disease"">chronic kidney disease</span>","The results of this study do not suggest that hydration with <span class=""chemical"">sodium bicarbonate</span> is superior to hydration with sodium chloride for the prevention of contrast medium-induced nephropathy in patients with moderate to severe <span class=""disease"">chronic kidney disease</span> who are undergoing coronary angiography.",,18768415,18768415_D017693_D051436,18768415_11,bcv_sentence_task_befree_3207,,
3761,770959136,False,finalized,5,8/15/15 1:34,"



",no_relation,1.0,,D012965,"<span class=""chemical"">sodium chloride</span>",C562889,"<span class=""disease"">nephropathy</span>","The results of this study do not suggest that hydration with sodium bicarbonate is superior to hydration with <span class=""chemical"">sodium chloride</span> for the prevention of contrast medium-induced <span class=""disease"">nephropathy</span> in patients with moderate to severe chronic kidney disease who are undergoing coronary angiography.",,18768415,18768415_D012965_C562889,18768415_11,bcv_sentence_task_befree_3208,,
3762,770959137,False,finalized,5,8/14/15 23:35,"



",no_relation,0.798,,D017693,"<span class=""chemical"">sodium bicarbonate</span>",C562889,"<span class=""disease"">nephropathy</span>","The results of this study do not suggest that hydration with <span class=""chemical"">sodium bicarbonate</span> is superior to hydration with sodium chloride for the prevention of contrast medium-induced <span class=""disease"">nephropathy</span> in patients with moderate to severe chronic kidney disease who are undergoing coronary angiography.",,18768415,18768415_D017693_C562889,18768415_11,bcv_sentence_task_befree_3209,,
3763,770959138,False,finalized,5,8/14/15 21:45,"



",no_relation,1.0,,D012965,"<span class=""chemical"">sodium chloride</span>",D051436,"<span class=""disease"">chronic kidney disease</span>","The results of this study do not suggest that hydration with sodium bicarbonate is superior to hydration with <span class=""chemical"">sodium chloride</span> for the prevention of contrast medium-induced nephropathy in patients with moderate to severe <span class=""disease"">chronic kidney disease</span> who are undergoing coronary angiography.",,18768415,18768415_D012965_D051436,18768415_11,bcv_sentence_task_befree_3210,,
3764,770959139,False,finalized,5,8/14/15 21:36,"



",yes_direct,1.0,,D001241,"<span class=""chemical"">aspirin</span>",D052016,"<span class=""disease"">mucosal defects</span>","Investigation of gastric and duodenal <span class=""disease"">mucosal defects</span> caused by low-dose <span class=""chemical"">aspirin</span> in patients with ischemic heart disease.",,18779739,18779739_D001241_D052016,18779739_0,bcv_sentence_task_befree_3211,,
3765,770959140,False,finalized,5,8/14/15 23:42,"



",no_relation,1.0,,D001241,"<span class=""chemical"">aspirin</span>",D007511,"<span class=""disease"">ischemic heart disease</span>","Investigation of gastric and duodenal mucosal defects caused by low-dose <span class=""chemical"">aspirin</span> in patients with <span class=""disease"">ischemic heart disease</span>.",,18779739,18779739_D001241_D007511,18779739_0,bcv_sentence_task_befree_3212,,
3766,770959141,False,finalized,5,8/14/15 23:26,"



",no_relation,1.0,,D001241,"<span class=""chemical"">aspirin</span>",D007511,"<span class=""disease"">ischemic cerebrovascular disease/ischemic heart disease</span>","Low-dose <span class=""chemical"">aspirin</span> is used for secondary prevention of <span class=""disease"">ischemic heart disease</span> and <span class=""disease"">ischemic cerebrovascular disease</span>.",,18779739,18779739_D001241_D007511,18779739_1,bcv_sentence_task_befree_3213,,
3767,770959142,False,finalized,5,8/15/15 0:14,"



",no_relation,1.0,,D001241,"<span class=""chemical"">aspirin</span>",D005767,"<span class=""disease"">gastrointestinal disorder</span>","Currently, the frequency of <span class=""disease"">gastrointestinal disorder</span> among users of low-dose <span class=""chemical"">aspirin</span> is unknown.",,18779739,18779739_D001241_D005767,18779739_2,bcv_sentence_task_befree_3214,,
3768,770959143,False,finalized,5,8/15/15 2:18,"



",yes_direct,0.8178,,D001241,"<span class=""chemical"">aspirin</span>",D010437,"<span class=""disease"">gastroduodenal disorder</span>","To investigate through endoscopic examination the frequency of <span class=""disease"">gastroduodenal disorder</span> associated with buffered and enteric-coated <span class=""chemical"">aspirin</span> (ECA).",,18779739,18779739_D001241_D010437,18779739_3,bcv_sentence_task_befree_3215,,
3769,770959144,False,finalized,5,8/15/15 1:22,"



",no_relation,0.5869,,D001241,"<span class=""chemical"">aspirin</span>",D052016,"<span class=""disease"">mucosal defects</span>","There were significantly more <span class=""disease"">mucosal defects</span> among users of low-dose <span class=""chemical"">aspirin</span> than among those using no <span class=""chemical"">aspirin</span> (P<0.0001).",,18779739,18779739_D001241_D052016,18779739_7,bcv_sentence_task_befree_3216,,
3770,770959145,False,finalized,5,8/14/15 23:50,"



",yes_direct,0.5936,,D001241,"<span class=""chemical"">aspirin</span>",D052016,"<span class=""disease"">mucosal defects</span>","Mucosal defects were found in 54 of 98 (60.7%) users of buffered <span class=""chemical"">aspirin</span> (BA), whereas 38 of 101 (37.6%) users of ECA had <span class=""disease"">mucosal defects</span>.",,18779739,18779739_D001241_D052016,18779739_8,bcv_sentence_task_befree_3217,,
3771,770959146,False,finalized,5,8/15/15 0:40,"



",yes_direct,0.8001,,D001241,"<span class=""chemical"">aspirin</span>",D010437,"<span class=""disease"">gastroduodenal disorder</span>","As endoscopy frequently reveals <span class=""disease"">gastroduodenal disorder</span> among low-dose <span class=""chemical"">aspirin</span> users, both administration of BA and of enteric-coated <span class=""chemical"">aspirin</span> warrant concern for gastroduodenal ulcer.",,18779739,18779739_D001241_D010437,18779739_11,bcv_sentence_task_befree_3218,,
3772,770959147,False,finalized,5,8/14/15 21:08,"



",yes_direct,1.0,,D001241,"<span class=""chemical"">aspirin</span>",D014456,"<span class=""disease"">ulcer</span>","As endoscopy frequently reveals gastroduodenal disorder among low-dose <span class=""chemical"">aspirin</span> users, both administration of BA and of enteric-coated <span class=""chemical"">aspirin</span> warrant concern for gastroduodenal <span class=""disease"">ulcer</span>.",,18779739,18779739_D001241_D014456,18779739_11,bcv_sentence_task_befree_3219,,
3773,770959148,False,finalized,5,8/14/15 21:38,"



",no_relation,1.0,,D000305,"<span class=""chemical"">Corticosteroids</span>",D003715,"<span class=""disease"">dengue illness</span>","<span class=""chemical"">Corticosteroids</span> in the treatment of <span class=""disease"">dengue illness</span>.",,18789467,18789467_D000305_D003715,18789467_0,bcv_sentence_task_befree_3220,,
3774,770959149,False,finalized,5,8/14/15 21:10,"



",no_relation,0.7975,,D000305,"<span class=""chemical"">corticosteroids</span>",D013921,"<span class=""disease"">thrombocytopenia</span>","Studies so far have only been in patients with shock syndrome, and the possible effects of <span class=""chemical"">corticosteroids</span> on <span class=""disease"">thrombocytopenia</span> and bleeding as well as other complications of dengue are unknown.",,18789467,18789467_D000305_D013921,18789467_5,bcv_sentence_task_befree_3221,,
3775,770959150,False,finalized,5,8/15/15 0:43,"



",no_relation,1.0,,D000305,"<span class=""chemical"">corticosteroids</span>",D012769,"<span class=""disease"">shock syndrome</span>","Studies so far have only been in patients with <span class=""disease"">shock syndrome</span>, and the possible effects of <span class=""chemical"">corticosteroids</span> on thrombocytopenia and bleeding as well as other complications of dengue are unknown.",,18789467,18789467_D000305_D012769,18789467_5,bcv_sentence_task_befree_3222,,
3776,770959151,False,finalized,5,8/14/15 22:22,"



",no_relation,0.5903,,D000305,"<span class=""chemical"">corticosteroids</span>",D006470,"<span class=""disease"">bleeding</span>","Studies so far have only been in patients with shock syndrome, and the possible effects of <span class=""chemical"">corticosteroids</span> on thrombocytopenia and <span class=""disease"">bleeding</span> as well as other complications of dengue are unknown.",,18789467,18789467_D000305_D006470,18789467_5,bcv_sentence_task_befree_3223,,
3777,770959152,False,finalized,5,8/15/15 0:05,"



",no_relation,1.0,,D000305,"<span class=""chemical"">corticosteroid</span>",D003715,"<span class=""disease"">dengue infection</span>","All previous studies have been in children; the effect of <span class=""chemical"">corticosteroid</span> treatment in adults with <span class=""disease"">dengue infection</span> has not been evaluated.",,18789467,18789467_D000305_D003715,18789467_6,bcv_sentence_task_befree_3224,,
3778,770959153,False,finalized,5,8/15/15 1:34,"



",no_relation,1.0,,D000305,"<span class=""chemical"">corticosteroids</span>",D003715,"<span class=""disease"">dengue infection</span>","The possible beneficial effects of <span class=""chemical"">corticosteroids</span> on the various manifestations of <span class=""disease"">dengue infection</span> need evaluation by adequately powered, well designed, randomised controlled trials.",,18789467,18789467_D000305_D003715,18789467_7,bcv_sentence_task_befree_3225,,
3779,770959154,False,finalized,5,8/14/15 22:24,"



",no_relation,0.804,,C037663,"<span class=""chemical"">ropivacaine</span>",D000699,"<span class=""disease"">analgesia</span>","Comparison of three different concentrations of <span class=""chemical"">ropivacaine</span> for postoperative patient-controlled thoracic epidural <span class=""disease"">analgesia</span> after upper abdominal surgery.",,18809519,18809519_C037663_D000699,18809519_0,bcv_sentence_task_befree_3226,,
3780,770959155,False,finalized,5,8/15/15 2:21,"



",no_relation,1.0,,C037663,"<span class=""chemical"">ropivacaine</span>",D000699,"<span class=""disease"">analgesia</span>","Previous studies have reported the comparable efficacy of <span class=""chemical"">ropivacaine</span>/fentanyl for patient-controlled epidural <span class=""disease"">analgesia</span> (PCEA).",,18809519,18809519_C037663_D000699,18809519_1,bcv_sentence_task_befree_3227,,
